latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
10.790861,76.6313,88.0,0,GMT,GMT

time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),wind_speed_10m_max (km/h),temperature_2m_mean (°C)
2025-10-08,31.5,22.9,2.60,14.1,26.3
2025-10-09,31.4,23.5,5.30,16.0,26.2
2025-10-10,30.5,22.8,2.30,15.4,26.3
2025-10-11,30.4,23.6,2.50,14.8,26.7
2025-10-12,34.3,23.8,3.70,18.8,27.2
2025-10-13,31.6,22.9,1.40,12.7,26.4
2025-10-14,33.1,23.4,38.90,16.0,26.3
2025-10-15,31.1,23.2,4.20,10.9,26.4
2025-10-16,31.3,23.5,4.20,21.5,26.1
2025-10-17,31.3,23.5,2.50,21.0,26.4
2025-10-18,31.8,23.1,10.20,20.7,26.4
2025-10-19,32.1,22.8,10.40,15.6,26.0
2025-10-20,31.3,22.7,3.40,16.4,26.0
2025-10-21,27.4,23.1,14.40,13.5,24.7
2025-10-22,29.0,22.8,21.90,13.6,24.6
2025-10-23,29.1,22.8,4.70,16.7,25.0
2025-10-24,29.6,23.0,8.80,19.0,24.8
2025-10-25,30.1,23.9,4.20,16.4,25.9
2025-10-26,29.3,22.6,12.30,16.8,26.4
2025-10-27,25.8,22.2,15.30,17.5,23.4
2025-10-28,26.1,21.8,14.40,19.2,23.3
2025-10-29,28.4,22.3,10.00,18.7,24.1
2025-10-30,30.0,22.8,0.70,18.5,25.9
2025-10-31,30.5,22.6,0.00,16.4,26.1
2025-11-01,30.7,23.0,0.00,16.8,26.3
2025-11-02,30.5,22.1,0.00,17.2,25.9
2025-11-03,30.9,21.7,0.00,18.0,26.3
2025-11-04,30.5,23.2,0.00,17.1,26.0
2025-11-05,30.9,22.2,2.20,18.3,26.4
2025-11-06,31.1,22.3,0.00,16.6,26.3
2025-11-07,31.4,22.2,0.40,13.8,26.4
2025-11-08,30.4,22.5,8.80,11.7,26.0
2025-11-09,32.7,22.6,0.80,14.9,26.7
2025-11-10,31.4,22.3,4.10,12.9,26.1
2025-11-11,31.0,23.2,2.70,11.3,26.1
2025-11-12,33.0,23.7,4.30,12.9,26.9
2025-11-13,32.0,23.1,1.00,14.9,26.8
2025-11-14,31.8,22.8,6.10,15.1,25.6
2025-11-15,31.5,22.5,0.00,13.4,26.2
2025-11-16,32.5,22.6,0.10,13.0,27.3
2025-11-17,32.2,23.1,0.80,15.5,27.1
2025-11-18,30.9,23.0,0.90,19.6,26.2
2025-11-19,32.8,22.8,0.60,18.2,27.1
2025-11-20,33.3,23.6,0.00,14.6,27.8
2025-11-21,34.0,23.7,0.30,16.9,28.1
2025-11-22,32.0,23.1,2.60,17.6,26.0
2025-11-23,30.6,22.1,11.40,18.0,25.1
2025-11-24,26.5,22.7,7.20,19.0,24.0
2025-11-25,31.5,22.9,0.00,17.5,26.9
2025-11-26,31.4,23.1,0.00,17.5,26.7
2025-11-27,30.3,21.4,0.00,19.8,25.4
2025-11-28,28.5,21.5,0.00,19.7,24.7
2025-11-29,28.5,21.5,0.70,15.4,24.2
2025-11-30,30.9,21.8,0.70,7.8,26.1
2025-12-01,31.9,23.2,8.60,9.6,26.1
2025-12-02,30.1,22.7,2.80,11.6,26.1
2025-12-03,28.0,23.2,5.80,11.4,24.8
2025-12-04,30.9,23.5,0.20,21.6,26.6
2025-12-05,30.5,23.1,1.00,22.1,26.2
2025-12-06,31.0,22.8,0.00,22.5,27.0
2025-12-07,32.5,23.1,0.00,19.6,27.2
2025-12-08,32.8,22.4,0.00,16.8,27.1
2025-12-09,32.6,22.0,0.00,20.4,27.2
2025-12-10,33.3,23.0,0.00,22.3,27.6
2025-12-11,32.5,22.3,0.00,21.7,26.8
2025-12-12,33.0,22.1,0.00,17.5,26.7
2025-12-13,32.4,21.6,0.00,16.9,26.5
2025-12-14,32.0,21.1,0.00,20.3,25.6
2025-12-15,32.0,20.7,0.00,18.5,25.5
2025-12-16,31.8,21.9,0.70,28.4,26.6
2025-12-17,32.5,22.5,0.80,23.5,27.2
2025-12-18,32.5,21.5,0.00,22.2,26.2
2025-12-19,31.0,20.5,0.00,23.8,24.7
2025-12-20,30.3,20.0,0.00,18.4,24.5
2025-12-21,30.5,19.4,0.00,19.4,24.5
2025-12-22,30.1,20.5,0.00,19.4,24.7
2025-12-23,31.1,20.6,0.00,17.0,25.1
2025-12-24,31.3,20.8,0.00,17.6,25.3
2025-12-25,30.8,20.9,0.00,17.3,25.4
2025-12-26,31.5,21.8,0.00,18.5,25.7
2025-12-27,30.5,21.9,0.00,19.7,25.4
2025-12-28,31.0,21.5,0.00,17.5,25.4
2025-12-29,31.5,21.5,0.00,17.9,25.6
2025-12-30,31.5,21.2,0.00,13.0,26.0
2025-12-31,31.5,21.8,0.00,18.2,26.0
2026-01-01,32.0,21.6,0.70,12.0,26.4
2026-01-02,30.4,23.0,0.20,11.8,26.3
2026-01-03,31.0,22.9,0.00,21.4,26.5
2026-01-04,30.8,21.1,0.00,22.5,25.6
2026-01-05,30.6,21.0,0.00,20.1,26.0
2026-01-06,30.1,22.5,0.00,19.6,26.0
2026-01-07,31.4,21.0,0.00,25.2,25.9
2026-01-08,29.9,20.5,0.00,24.0,25.2
2026-01-09,30.7,20.6,0.00,20.0,25.7
2026-01-10,32.0,22.3,0.00,20.8,26.6
2026-01-11,28.2,23.0,0.90,22.3,25.0
2026-01-12,31.8,22.5,2.70,22.7,26.4
2026-01-13,30.5,22.3,0.00,21.1,25.5
2026-01-14,32.2,22.9,0.20,13.6,27.2
2026-01-15,32.6,23.0,0.00,19.8,27.6
2026-01-16,32.4,22.2,0.00,19.2,27.0
2026-01-17,31.4,21.5,0.00,18.9,25.8
2026-01-18,31.9,21.2,0.00,15.7,26.1
2026-01-19,32.3,21.6,0.00,12.6,26.6
2026-01-20,32.8,22.1,0.00,17.7,26.9
2026-01-21,31.6,21.1,0.00,19.8,26.2
2026-01-22,31.5,21.1,0.00,22.0,25.7
2026-01-23,31.9,20.5,0.00,18.7,25.8
2026-01-24,33.2,21.4,0.00,20.4,27.4
2026-01-25,31.5,23.5,0.00,21.3,27.2
2026-01-26,30.5,23.5,0.00,25.8,26.8
2026-01-27,32.5,23.0,0.00,18.3,27.7
2026-01-28,33.3,22.8,0.00,19.7,27.9
2026-01-29,32.8,22.4,0.00,21.1,27.3
2026-01-30,33.1,21.8,0.00,17.7,27.2
2026-01-31,33.3,21.1,0.00,18.4,27.2
2026-02-01,33.5,22.6,0.00,20.9,28.1
2026-02-02,34.3,23.5,0.00,19.6,28.4
2026-02-03,34.0,22.9,0.00,19.3,28.2
2026-02-04,33.0,22.9,0.00,23.7,27.7
2026-02-05,33.1,22.8,0.00,21.9,27.8
2026-02-06,34.4,23.3,0.00,20.6,28.4
2026-02-07,34.4,22.7,0.00,21.8,28.1
2026-02-08,34.5,22.5,0.00,18.4,27.9
2026-02-09,34.0,22.6,0.00,18.1,27.9
2026-02-10,33.8,22.2,0.00,19.7,27.8
2026-02-11,33.8,22.0,0.00,22.7,27.1
2026-02-12,33.2,21.3,0.00,20.0,27.4
2026-02-13,35.0,22.9,0.00,23.4,28.7
2026-02-14,34.8,23.5,0.00,19.3,28.8
2026-02-15,35.5,23.0,0.00,14.7,29.0
2026-02-16,34.7,23.6,0.00,21.8,28.7
2026-02-17,35.2,22.5,0.00,15.9,28.6
2026-02-18,35.5,23.9,0.00,19.5,28.7
2026-02-19,35.7,23.5,0.00,19.6,29.5
2026-02-20,35.7,24.5,0.30,25.8,29.4
2026-02-21,35.3,23.1,0.60,18.2,28.2
2026-02-22,34.3,22.0,15.70,12.2,27.1
2026-02-23,36.2,23.9,0.20,17.6,28.7
2026-02-24,35.3,22.6,9.70,14.7,27.5
2026-02-25,32.6,20.9,2.30,14.3,26.1
2026-02-26,32.7,21.1,6.80,12.8,26.4
2026-02-27,32.5,23.0,2.50,11.3,27.5
2026-02-28,33.4,23.5,2.30,14.8,27.4
2026-03-01,35.9,23.1,0.00,22.7,28.1
2026-03-02,37.5,23.1,0.00,21.4,28.4
2026-03-03,37.5,22.9,0.00,20.9,29.0
2026-03-04,37.0,23.6,0.00,19.1,29.1
2026-03-05,37.8,23.8,0.00,17.3,29.1
2026-03-06,35.7,24.2,0.50,19.3,28.6
2026-03-07,35.5,23.9,0.20,24.3,28.8
2026-03-08,38.5,23.9,0.00,16.4,29.9
2026-03-09,36.5,24.4,0.40,22.1,29.6
2026-03-10,37.0,24.4,0.00,25.7,29.8
2026-03-11,36.7,24.6,0.00,18.0,29.4
2026-03-12,37.6,24.9,0.00,20.1,30.3
2026-03-13,37.8,24.4,0.10,18.7,29.9
2026-03-14,38.2,24.7,0.10,22.0,29.6
2026-03-15,38.0,24.6,0.00,17.5,29.6
2026-03-16,37.7,23.8,0.10,21.5,29.0
2026-03-17,35.5,22.6,3.60,19.0,28.0
2026-03-18,36.5,21.2,4.50,21.2,27.6
2026-03-19,35.8,21.9,6.40,20.5,28.4
2026-03-20,36.5,23.4,0.00,18.7,29.4
2026-03-21,37.2,23.9,0.10,25.4,29.6
2026-03-22,37.0,24.4,0.30,18.1,30.2
2026-03-23,38.5,24.9,0.30,18.5,30.5
2026-03-24,38.7,24.9,0.10,14.6,30.4
2026-03-25,38.8,25.5,0.40,14.7,30.7
2026-03-26,38.8,25.5,0.00,20.6,31.1
2026-03-27,39.7,25.4,0.50,19.7,30.6
2026-03-28,37.3,23.4,1.50,19.6,28.8
2026-03-29,39.0,24.7,0.20,23.8,30.5
2026-03-30,37.8,24.9,0.00,20.1,29.8
2026-03-31,39.1,25.0,0.10,18.0,30.7
2026-04-01,38.9,24.8,0.00,20.4,30.6
2026-04-02,36.8,24.0,0.40,21.5,29.6
2026-04-03,36.8,23.8,2.00,15.4,29.4
2026-04-04,35.2,23.4,12.20,17.1,28.0
2026-04-05,35.0,23.5,3.70,18.6,28.6
2026-04-06,36.2,25.1,0.10,20.5,29.9
2026-04-07,35.4,24.0,0.00,20.9,29.1
2026-04-08,36.6,23.4,0.00,18.0,29.5
2026-04-09,36.3,25.6,0.00,17.5,30.3
2026-04-10,39.5,25.0,2.70,16.4,30.5
2026-04-11,35.3,25.5,0.30,23.1,29.9
2026-04-12,39.8,26.1,0.10,22.4,31.0
2026-04-13,38.3,25.9,0.60,22.0,30.8
2026-04-14,40.9,26.3,0.00,21.5,31.5
2026-04-15,39.5,26.5,0.50,22.0,30.9
2026-04-16,40.2,26.0,0.10,21.3,31.3
2026-04-17,41.4,26.3,0.00,19.3,31.9
2026-04-18,41.0,26.4,0.00,15.3,31.6
2026-04-19,39.3,26.0,0.20,20.6,30.6
2026-04-20,39.2,26.1,5.30,21.9,30.6
2026-04-21,36.6,25.8,0.40,18.8,30.4
2026-04-22,40.9,26.0,0.40,22.0,31.8
2026-04-23,40.8,26.8,0.00,23.9,31.5
2026-04-24,39.1,27.0,0.00,19.0,31.4
2026-04-25,40.0,27.1,0.00,20.7,32.3
2026-04-26,39.9,26.2,0.40,22.7,31.2
2026-04-27,37.2,26.2,0.20,22.1,30.8
2026-04-28,36.0,26.1,1.50,17.6,30.0
2026-04-29,36.1,25.7,0.80,17.2,30.1
2026-04-30,37.4,25.5,3.10,19.9,29.6
2026-05-01,36.0,25.8,1.60,19.1,30.0
2026-05-02,35.7,26.0,4.00,18.2,28.9
2026-05-03,35.0,25.7,0.20,19.3,29.6
2026-05-04,36.3,24.2,12.10,15.5,28.3
2026-05-05,32.8,24.3,0.90,19.5,28.0
2026-05-06,36.5,24.0,12.70,18.8,29.1
2026-05-07,31.8,25.1,0.10,13.8,27.7
2026-05-08,35.2,24.5,12.40,14.0,28.7
2026-05-09,33.2,24.5,12.20,17.2,27.2
2026-05-10,32.6,24.1,1.60,15.2,28.1
2026-05-11,33.5,24.2,1.30,13.3,28.1
2026-05-12,34.0,24.0,0.20,17.1,28.8
2026-05-13,32.2,24.8,7.00,18.4,28.0
2026-05-14,34.7,25.1,4.20,17.3,27.8
2026-05-15,32.8,23.9,4.40,18.9,27.8
2026-05-16,30.8,24.8,3.40,20.7,27.1
2026-05-17,32.0,24.2,24.90,15.3,26.5
2026-05-18,30.5,24.2,11.20,18.4,26.5
2026-05-19,31.0,25.0,7.20,21.5,27.1
2026-05-20,30.4,25.6,5.90,18.1,27.7
2026-05-21,33.0,25.5,8.20,16.7,27.8
2026-05-22,30.2,24.2,5.50,21.6,26.5
2026-05-23,31.1,24.5,6.90,19.3,26.5
2026-05-24,28.9,23.5,12.20,21.0,25.4
2026-05-25,29.8,24.9,7.30,17.5,26.8
2026-05-26,31.9,25.2,8.10,17.1,27.6
2026-05-27,30.4,24.6,8.20,19.1,27.0
2026-05-28,30.7,25.0,5.00,16.4,26.8
2026-05-29,31.6,24.8,5.10,20.0,27.0
2026-05-30,31.6,25.0,3.20,17.3,27.2
2026-05-31,32.2,24.1,3.60,18.6,26.8
2026-06-01,32.5,24.7,2.00,13.5,28.0
2026-06-02,29.5,23.2,24.80,16.3,25.9
2026-06-03,28.5,23.1,22.90,18.6,25.3
2026-06-04,29.5,23.6,16.40,21.9,25.3
2026-06-05,28.0,23.5,9.60,23.3,25.1
2026-06-06,26.4,23.0,29.60,16.2,24.3
2026-06-07,27.4,23.1,37.60,21.4,24.6
2026-06-08,26.0,22.8,31.30,26.8,23.9
2026-06-09,24.4,23.0,21.60,18.4,23.5
2026-06-10,27.4,23.6,11.70,19.6,25.0
2026-06-11,30.8,22.9,9.20,20.7,26.0
2026-06-12,27.6,23.1,6.30,18.5,25.1
2026-06-13,28.5,22.9,9.90,19.1,25.2
2026-06-14,28.0,22.8,6.00,18.8,25.6
2026-06-15,30.4,24.1,4.20,19.0,26.8
